PathRow S2TileID S2ULX S2ULY PercentOfS2
137031 47TKG 199980 4700040 98.5
137031 47TLG 300000 4700040 13.5
137031 47TLH 300000 4800000 1.8
137032 46SEJ 499980 4400040 4.5
137032 46SFJ 600000 4400040 20.9
137032 46SGJ 699960 4400040 15.6
137032 46TEK 499980 4500000 35.1
137032 46TEL 499980 4600020 13.5
137032 46TFK 600000 4500000 100.0
137032 46TFL 600000 4600020 65.1
137032 46TGK 699960 4500000 62.4
137032 46TGL 699960 4600020 39.7
137032 47SKD 199980 4400040 11.1
137032 47TKE 199980 4500000 52.2
137032 47TKF 199980 4600020 36.9
137033 46SEH 499980 4300020 48.0
137033 46SEJ 499980 4400040 55.5
137033 46SFH 600000 4300020 80.2
137033 46SFJ 600000 4400040 96.0
137033 46SGH 699960 4300020 20.6
137033 46SGJ 699960 4400040 35.0
137033 46TEK 499980 4500000 7.3
137033 46TFK 600000 4500000 6.0
137033 47SKC 199980 4300020 3.2
137033 47SKD 199980 4400040 20.4
137034 46SDF 399960 4100040 4.1
137034 46SDG 399960 4200000 5.9
137034 46SEF 499980 4100040 33.1
137034 46SEG 499980 4200000 94.9
137034 46SEH 499980 4300020 41.2
137034 46SFF 600000 4100040 36.1
137034 46SFG 600000 4200000 92.3
137034 46SFH 600000 4300020 37.4
137034 46SGG 699960 4200000 3.7
137034 46SGH 699960 4300020 4.1
137035 46SDE 399960 4000020 35.7
137035 46SDF 399960 4100040 24.5
137035 46SDG 399960 4200000 0.4
137035 46SED 499980 3900000 2.9
137035 46SEE 499980 4000020 92.5
137035 46SEF 499980 4100040 84.6
137035 46SEG 499980 4200000 0.2
137035 46SFD 600000 3900000 4.7
137035 46SFE 600000 4000020 51.3
137035 46SFF 600000 4100040 48.9
137036 46SDC 399960 3800040 38.0
137036 46SDD 399960 3900000 67.1
137036 46SDE 399960 4000020 19.5
137036 46SEC 499980 3800040 60.6
137036 46SED 499980 3900000 100.0
137036 46SEE 499980 4000020 25.0
137036 46SFC 600000 3800040 8.9
137036 46SFD 600000 3900000 30.4
137036 46SFE 600000 4000020 6.0
137037 46SCA 300000 3600000 1.1
137037 46SCB 300000 3700020 16.7
137037 46SCC 300000 3800040 1.6
137037 46SDA 399960 3600000 13.6
137037 46SDB 399960 3700020 99.4
137037 46SDC 399960 3800040 64.9
137037 46SEA 499980 3600000 17.5
137037 46SEB 499980 3700020 79.5
137037 46SEC 499980 3800040 54.0
137037 46SFC 600000 3800040 1.8
137038 46RCV 300000 3500040 33.9
137038 46RDV 399960 3500040 73.3
137038 46REV 499980 3500040 32.2
137038 46SCA 300000 3600000 39.3
137038 46SCB 300000 3700020 6.1
137038 46SDA 399960 3600000 99.4
137038 46SDB 399960 3700020 12.9
137038 46SEA 499980 3600000 52.1
137038 46SEB 499980 3700020 1.0
137039 46RBT 199980 3300000 0.5
137039 46RBU 199980 3400020 0.2
137039 46RCT 300000 3300000 24.7
137039 46RCU 300000 3400020 82.0
137039 46RCV 300000 3500040 37.3
137039 46RDT 399960 3300000 37.3
137039 46RDU 399960 3400020 99.4
137039 46RDV 399960 3500040 44.3
137039 46RET 499980 3300000 0.7
137039 46REU 499980 3400020 15.5
137039 46REV 499980 3500040 10.1
137040 46RBS 199980 3200040 23.1
137040 46RBT 199980 3300000 12.3
137040 46RBU 199980 3400020 0.1
137040 46RCR 300000 3100020 0.3
137040 46RCS 300000 3200040 85.5
137040 46RCT 300000 3300000 90.5
137040 46RCU 300000 3400020 2.1
137040 46RDR 399960 3100020 3.1
137040 46RDS 399960 3200040 61.9
137040 46RDT 399960 3300000 63.2
137041 46RBQ 199980 3000000 28.2
137041 46RBR 199980 3100020 55.5
137041 46RBS 199980 3200040 17.3
137041 46RCQ 300000 3000000 54.1
137041 46RCR 300000 3100020 100.0
137041 46RCS 300000 3200040 32.1
137041 46RDQ 399960 3000000 15.4
137041 46RDR 399960 3100020 41.8
137041 46RDS 399960 3200040 10.9
137042 45RYJ 699960 2900040 4.6
137042 45RZH 799980 2800020 4.1
137042 45RZJ 799980 2900040 90.6
137042 46RBN 199980 2800020 6.8
137042 46RBP 199980 2900040 93.0
137042 46RBQ 199980 3000000 61.7
137042 46RCN 300000 2800020 15.7
137042 46RCP 300000 2900040 89.3
137042 46RCQ 300000 3000000 63.6
137042 46RDP 399960 2900040 2.2
137042 46RDQ 399960 3000000 8.0
137043 45QYG 699960 2700000 19.9
137043 45QZG 799980 2700000 62.7
137043 45RYH 699960 2800020 23.4
137043 45RYJ 699960 2900040 3.7
137043 45RZH 799980 2800020 100.0
137043 45RZJ 799980 2900040 22.7
137043 46QBM 199980 2700000 66.4
137043 46QCM 300000 2700000 37.3
137043 46RBN 199980 2800020 100.0
137043 46RBP 199980 2900040 19.9
137043 46RCN 300000 2800020 64.8
137043 46RCP 300000 2900040 4.7
137044 45QYE 699960 2500020 14.0
137044 45QYF 699960 2600040 59.0
137044 45QYG 699960 2700000 28.2
137044 45QZE 799980 2500020 30.6
137044 45QZF 799980 2600040 100.0
137044 45QZG 799980 2700000 54.9
137044 46QBK 199980 2500020 34.5
137044 46QBL 199980 2600040 100.0
137044 46QBM 199980 2700000 51.3
137044 46QCK 300000 2500020 3.8
137044 46QCL 300000 2600040 23.9
137044 46QCM 300000 2700000 15.6
137045 45QXD 600000 2400000 1.7
137045 45QYD 699960 2400000 71.6
137045 45QYE 699960 2500020 74.9
137045 45QYF 699960 2600040 4.2
137045 45QZE 799980 2500020 87.0
137045 45QZF 799980 2600040 0.3
137045 46QBK 199980 2500020 75.1
137045 46QCK 300000 2500020 1.3
137046 45QXD 600000 2400000 4.4
137046 45QYD 699960 2400000 40.0
137086 43HGT 699960 5800000 0.9
137086 43HGU 699960 5900020 17.3
137094 42FXL 600000 4600000 50.6
137095 42FWK 499980 4500040 5.4
137095 42FXL 600000 4600000 26.6
137096 42FYG 699960 4200040 8.8
137096 43FCB 300000 4200040 6.2
137097 42FYG 699960 4200040 10.1
137097 43FCB 300000 4200040 7.2
138006 51XWC 499980 8300040 0.2
138007 50XMH 399960 8300040 10.2
138007 50XMJ 399960 8400000 2.0
138007 50XNG 499980 8200020 1.5
138007 51XVB 399960 8200020 13.7
138007 51XVC 399960 8300040 94.2
138007 51XWC 499980 8300040 19.6
138008 49XEB 499980 8200020 5.1
138008 49XFA 600000 8100000 11.0
138008 50XMF 399960 8100000 15.0
138008 50XMG 399960 8200020 82.8
138008 50XMH 399960 8300040 34.9
138008 50XNF 499980 8100000 44.4
138008 50XNG 499980 8200020 99.8
138008 50XPF 600000 8100000 0.7
138008 51XVA 399960 8100000 1.2
138008 51XVB 399960 8200020 37.3
138008 51XVC 399960 8300040 6.4
138009 49WEV 499980 8000040 34.1
138009 49WFU 600000 7900020 0.2
138009 49WFV 600000 8000040 77.9
138009 49XEA 499980 8100000 50.9
138009 49XEB 499980 8200020 9.5
138009 49XFA 600000 8100000 98.3
138009 50WMD 399960 7900020 1.9
138009 50WME 399960 8000040 83.7
138009 50WNE 499980 8000040 18.4
138009 50XMF 399960 8100000 96.0
138009 50XMG 399960 8200020 17.6
138009 50XNF 499980 8100000 38.1
138010 48WXD 600000 7900020 14.6
138010 48WXE 600000 8000040 2.2
138010 49WDU 399960 7900020 31.2
138010 49WDV 399960 8000040 6.5
138010 49WET 499980 7800000 19.1
138010 49WEU 499980 7900020 98.4
138010 49WEV 499980 8000040 71.2
138010 49WFT 600000 7800000 17.6
138010 49WFU 600000 7900020 70.6
138010 49WFV 600000 8000040 38.3
138010 50WMC 399960 7800000 7.6
138010 50WMD 399960 7900020 54.3
138010 50WME 399960 8000040 27.6
138011 48WXB 600000 7700040 26.5
138011 48WXC 600000 7800000 59.2
138011 48WXD 600000 7900020 18.1
138011 49WDS 399960 7700040 49.7
138011 49WDT 399960 7800000 85.3
138011 49WDU 399960 7900020 22.4
138011 49WES 499980 7700040 65.3
138011 49WET 499980 7800000 94.4
138011 49WEU 499980 7900020 10.8
138011 49WFS 600000 7700040 0.9
138011 49WFT 600000 7800000 16.5
138011 50WMC 399960 7800000 0.9
138012 48WWA 499980 7600020 21.2
138012 48WWB 499980 7700040 4.5
138012 48WXA 600000 7600020 93.2
138012 48WXB 600000 7700040 78.3
138012 48WXC 600000 7800000 0.7
138012 48WXV 600000 7500000 6.6
138012 49WDQ 399960 7500000 25.9
138012 49WDR 399960 7600020 100.0
138012 49WDS 399960 7700040 69.5
138012 49WEQ 499980 7500000 2.2
138012 49WER 499980 7600020 34.0
138012 49WES 499980 7700040 22.7
138013 48WWA 499980 7600020 18.6
138013 48WWU 499980 7400040 35.4
138013 48WWV 499980 7500000 65.6
138013 48WXA 600000 7600020 22.7
138013 48WXU 600000 7400040 67.0
138013 48WXV 600000 7500000 99.9
138013 49WDP 399960 7400040 35.3
138013 49WDQ 399960 7500000 70.9
138013 49WDR 399960 7600020 4.8
138014 48WVT 399960 7300020 30.4
138014 48WVU 399960 7400040 9.1
138014 48WWS 499980 7200000 13.1
138014 48WWT 499980 7300020 97.5
138014 48WWU 499980 7400040 75.6
138014 48WXS 600000 7200000 14.7
138014 48WXT 600000 7300020 66.6
138014 48WXU 600000 7400040 44.7
138014 49WDN 399960 7300020 3.9
138014 49WDP 399960 7400040 8.0
138015 47VPL 600000 7100040 2.7
138015 47WPM 600000 7200000 1.4
138015 48VUR 300000 7100040 1.4
138015 48VVR 399960 7100040 46.0
138015 48VWR 499980 7100040 69.8
138015 48VXR 600000 7100040 4.5
138015 48WVS 399960 7200000 74.3
138015 48WVT 399960 7300020 19.1
138015 48WWS 499980 7200000 98.1
138015 48WWT 499980 7300020 14.4
138015 48WXS 600000 7200000 25.6
138015 49VCL 300000 7100040 5.6
138016 47VPK 600000 7000020 35.0
138016 47VPL 600000 7100040 18.8
138016 48VUP 300000 6900000 0.8
138016 48VUQ 300000 7000020 42.7
138016 48VUR 300000 7100040 16.9
138016 48VVP 399960 6900000 21.5
138016 48VVQ 399960 7000020 99.7
138016 48VVR 399960 7100040 70.7
138016 48VWP 499980 6900000 13.3
138016 48VWQ 499980 7000020 56.7
138016 48VWR 499980 7100040 34.1
138017 47VPH 600000 6800040 43.0
138017 47VPJ 600000 6900000 68.7
138017 47VPK 600000 7000020 17.9
138017 48VUN 300000 6800040 56.1
138017 48VUP 300000 6900000 84.8
138017 48VUQ 300000 7000020 19.1
138017 48VVN 399960 6800040 67.2
138017 48VVP 399960 6900000 93.8
138017 48VVQ 399960 7000020 7.5
138017 48VWN 499980 6800040 0.7
138017 48VWP 499980 6900000 14.4
138018 47VNF 499980 6600000 1.4
138018 47VNG 499980 6700020 25.7
138018 47VNH 499980 6800040 4.9
138018 47VPF 600000 6600000 18.9
138018 47VPG 600000 6700020 99.9
138018 47VPH 600000 6800040 65.8
138018 48VUL 300000 6600000 30.3
138018 48VUM 300000 6700020 100.0
138018 48VUN 300000 6800040 62.3
138018 48VVL 399960 6600000 9.5
138018 48VVM 399960 6700020 45.1
138018 48VVN 399960 6800040 24.4
138019 47VNE 499980 6500040 44.4
138019 47VNF 499980 6600000 53.5
138019 47VNG 499980 6700020 8.9
138019 47VPE 600000 6500040 80.2
138019 47VPF 600000 6600000 96.5
138019 47VPG 600000 6700020 8.4
138019 48VUJ 300000 6400020 0.2
138019 48VUK 300000 6500040 60.3
138019 48VUL 300000 6600000 83.8
138019 48VUM 300000 6700020 2.8
138019 48VVL 399960 6600000 4.5
138020 47VMC 399960 6300000 3.9
138020 47VMD 399960 6400020 14.1
138020 47VNC 499980 6300000 28.4
138020 47VND 499980 6400020 98.5
138020 47VNE 499980 6500040 48.8
138020 47VPC 600000 6300000 32.1
138020 47VPD 600000 6400020 88.1
138020 47VPE 600000 6500040 37.5
138020 48VUH 300000 6300000 3.4
138020 48VUJ 300000 6400020 31.9
138020 48VUK 300000 6500040 15.9
138021 47UMB 399960 6200040 44.0
138021 47UNA 499980 6100020 2.4
138021 47UNB 499980 6200040 89.7
138021 47UPA 600000 6100020 2.4
138021 47UPB 600000 6200040 35.7
138021 47VMC 399960 6300000 40.3
138021 47VMD 399960 6400020 3.3
138021 47VNC 499980 6300000 89.6
138021 47VND 499980 6400020 2.5
138021 47VPC 600000 6300000 41.2
138022 46UGE 699960 6000000 4.3
138022 47ULA 300000 6100020 4.8
138022 47ULV 300000 6000000 4.3
138022 47UMA 399960 6100020 92.0
138022 47UMB 399960 6200040 34.8
138022 47UMV 399960 6000000 37.8
138022 47UNA 499980 6100020 96.5
138022 47UNB 499980 6200040 27.9
138022 47UNV 499980 6000000 45.3
138022 47UPA 600000 6100020 9.7
138022 47UPB 600000 6200040 3.5
138023 46UGD 699960 5900040 36.6
138023 46UGE 699960 6000000 33.0
138023 47ULA 300000 6100020 0.4
138023 47ULU 300000 5900040 42.8
138023 47ULV 300000 6000000 27.8
138023 47UMA 399960 6100020 0.1
138023 47UMT 399960 5800020 8.7
138023 47UMU 399960 5900040 96.6
138023 47UMV 399960 6000000 80.2
138023 47UNT 499980 5800020 6.8
138023 47UNU 499980 5900040 46.7
138023 47UNV 499980 6000000 41.0
138024 46UGB 699960 5700000 33.6
138024 46UGC 699960 5800020 70.8
138024 46UGD 699960 5900040 24.9
138024 47ULS 300000 5700000 46.8
138024 47ULT 300000 5800020 82.7
138024 47ULU 300000 5900040 23.7
138024 47UMS 399960 5700000 59.5
138024 47UMT 399960 5800020 99.6
138024 47UMU 399960 5900040 18.4
138024 47UNS 499980 5700000 0.9
138024 47UNT 499980 5800020 18.1
138024 47UNU 499980 5900040 1.5
138025 46UFA 600000 5600040 15.4
138025 46UFB 600000 5700000 2.2
138025 46UGA 699960 5600040 96.8
138025 46UGB 699960 5700000 71.6
138025 46UGV 699960 5500020 7.3
138025 47ULQ 300000 5500020 18.0
138025 47ULR 300000 5600040 99.7
138025 47ULS 300000 5700000 70.9
138025 47UMQ 399960 5500020 12.6
138025 47UMR 399960 5600040 56.2
138025 47UMS 399960 5700000 38.0
138026 46UFA 600000 5600040 7.5
138026 46UFU 600000 5400000 29.0
138026 46UFV 600000 5500020 38.3
138026 46UGA 699960 5600040 19.3
138026 46UGU 699960 5400000 66.9
138026 46UGV 699960 5500020 100.0
138026 47ULP 300000 5400000 73.3
138026 47ULQ 300000 5500020 96.8
138026 47ULR 300000 5600040 9.2
138026 47UMP 399960 5400000 4.4
138026 47UMQ 399960 5500020 22.5
138027 46TFS 600000 5200020 17.9
138027 46TFT 600000 5300040 78.4
138027 46TGS 699960 5200020 34.0
138027 46TGT 699960 5300040 100.0
138027 46UFU 600000 5400000 39.2
138027 46UGU 699960 5400000 50.8
138027 47TLM 300000 5200020 19.4
138027 47TLN 300000 5300040 64.5
138027 47ULP 300000 5400000 32.9
138028 46TER 499980 5100000 16.8
138028 46TES 499980 5200020 7.9
138028 46TFR 600000 5100000 78.8
138028 46TFS 600000 5200020 93.5
138028 46TFT 600000 5300040 5.8
138028 46TGQ 699960 5000040 0.8
138028 46TGR 699960 5100000 65.2
138028 46TGS 699960 5200020 73.6
138028 47TLL 300000 5100000 9.5
138028 47TLM 300000 5200020 24.3
138029 46TEP 499980 4900020 21.1
138029 46TEQ 499980 5000040 49.0
138029 46TER 499980 5100000 16.7
138029 46TFP 600000 4900020 47.4
138029 46TFQ 600000 5000040 100.0
138029 46TFR 600000 5100000 38.8
138029 46TGP 699960 4900020 19.2
138029 46TGQ 699960 5000040 49.7
138029 46TGR 699960 5100000 16.1
138030 46TDN 399960 4800000 1.2
138030 46TEM 499980 4700040 2.0
138030 46TEN 499980 4800000 81.2
138030 46TEP 499980 4900020 59.9
138030 46TFM 600000 4700040 12.6
138030 46TFN 600000 4800000 96.3
138030 46TFP 600000 4900020 70.3
138030 46TGN 699960 4800000 8.0
138030 46TGP 699960 4900020 14.5
138030 47TKG 199980 4700040 0.1
138031 46TDL 399960 4600020 17.4
138031 46TDM 399960 4700040 21.1
138031 46TDN 399960 4800000 2.6
138031 46TEL 499980 4600020 59.2
138031 46TEM 499980 4700040 100.0
138031 46TEN 499980 4800000 26.6
138031 46TFL 600000 4600020 42.1
138031 46TFM 600000 4700040 76.7
138031 46TFN 600000 4800000 10.5
138032 46SDJ 399960 4400040 9.8
138032 46SEJ 499980 4400040 27.8
138032 46SFJ 600000 4400040 7.3
138032 46TDK 399960 4500000 63.9
138032 46TDL 399960 4600020 32.2
138032 46TEK 499980 4500000 100.0
138032 46TEL 499980 4600020 58.5
138032 46TFK 600000 4500000 34.3
138032 46TFL 600000 4600020 22.8
138033 46SCH 300000 4300020 7.4
138033 46SCJ 300000 4400040 1.0
138033 46SDH 399960 4300020 70.3
138033 46SDJ 399960 4400040 85.7
138033 46SEH 499980 4300020 70.9
138033 46SEJ 499980 4400040 88.5
138033 46SFH 600000 4300020 0.2
138033 46SFJ 600000 4400040 8.2
138033 46TDK 399960 4500000 9.9
138033 46TEK 499980 4500000 1.8
138034 46SCF 300000 4100040 13.8
138034 46SCG 300000 4200000 38.7
138034 46SCH 300000 4300020 12.4
138034 46SDF 399960 4100040 39.5
138034 46SDG 399960 4200000 100.0
138034 46SDH 399960 4300020 47.0
138034 46SEF 499980 4100040 21.9
138034 46SEG 499980 4200000 59.7
138034 46SEH 499980 4300020 23.8
138035 46SCE 300000 4000020 67.3
138035 46SCF 300000 4100040 56.3
138035 46SCG 300000 4200000 0.6
138035 46SDD 399960 3900000 7.1
138035 46SDE 399960 4000020 96.6
138035 46SDF 399960 4100040 78.3
138035 46SED 499980 3900000 0.5
138035 46SEE 499980 4000020 15.3
138035 46SEF 499980 4100040 22.4
138036 46SBC 199980 3800040 11.7
138036 46SBD 199980 3900000 14.3
138036 46SBE 199980 4000020 0.4
138036 46SCC 300000 3800040 51.1
138036 46SCD 300000 3900000 99.0
138036 46SCE 300000 4000020 31.2
138036 46SDC 399960 3800040 42.3
138036 46SDD 399960 3900000 84.0
138036 46SDE 399960 4000020 18.0
138036 46SED 499980 3900000 0.5
138036 46SEE 499980 4000020 0.4
138037 45SYS 699960 3700020 3.4
138037 46SBA 199980 3600000 3.8
138037 46SBB 199980 3700020 56.5
138037 46SBC 199980 3800040 30.6
138037 46SCA 300000 3600000 19.9
138037 46SCB 300000 3700020 100.0
138037 46SCC 300000 3800040 66.6
138037 46SDA 399960 3600000 7.4
138037 46SDB 399960 3700020 39.1
138037 46SDC 399960 3800040 29.7
138038 45RYQ 699960 3500040 19.1
138038 45SYR 699960 3600000 21.0
138038 45SYS 699960 3700020 2.9
138038 46RBV 199980 3500040 61.5
138038 46RCV 300000 3500040 68.1
138038 46RDV 399960 3500040 0.8
138038 46SBA 199980 3600000 81.8
138038 46SBB 199980 3700020 14.3
138038 46SCA 300000 3600000 96.0
138038 46SCB 300000 3700020 6.9
138038 46SDA 399960 3600000 13.1
138039 45RYN 699960 3300000 14.2
138039 45RYP 699960 3400020 56.0
138039 45RYQ 699960 3500040 25.9
138039 46RBT 199980 3300000 31.7
138039 46RBU 199980 3400020 100.0
138039 46RBV 199980 3500040 55.0
138039 46RCT 300000 3300000 20.0
138039 46RCU 300000 3400020 62.1
138039 46RCV 300000 3500040 30.5
138040 45RXM 600000 3200040 0.7
138040 45RYM 699960 3200040 70.3
138040 45RYN 699960 3300000 71.1
138040 45RYP 699960 3400020 3.2
138040 46RBR 199980 3100020 2.2
138040 46RBS 199980 3200040 91.2
138040 46RBT 199980 3300000 86.0
138040 46RBU 199980 3400020 0.5
138040 46RCR 300000 3100020 0.4
138040 46RCS 300000 3200040 16.4
138040 46RCT 300000 3300000 26.7
138041 45RXK 600000 3000000 11.7
138041 45RXL 600000 3100020 18.8
138041 45RXM 600000 3200040 2.8
138041 45RYK 699960 3000000 46.1
138041 45RYL 699960 3100020 100.0
138041 45RYM 699960 3200040 37.9
138041 46RBQ 199980 3000000 38.2
138041 46RBR 199980 3100020 84.6
138041 46RBS 199980 3200040 25.4
138041 46RCR 300000 3100020 0.7
138041 46RCS 300000 3200040 1.0
138042 45RXH 600000 2800020 2.3
138042 45RXJ 600000 2900040 52.1
138042 45RXK 600000 3000000 31.2
138042 45RYH 699960 2800020 13.9
138042 45RYJ 699960 2900040 99.9
138042 45RYK 699960 3000000 71.6
138042 45RZH 799980 2800020 6.4
138042 45RZJ 799980 2900040 40.4
138042 46RBN 199980 2800020 5.7
138042 46RBP 199980 2900040 38.8
138042 46RBQ 199980 3000000 34.2
138043 45QWG 499980 2700000 0.2
138043 45QXG 600000 2700000 53.5
138043 45QYG 699960 2700000 69.4
138043 45QZG 799980 2700000 4.3
138043 45RXH 600000 2800020 74.2
138043 45RXJ 600000 2900040 14.5
138043 45RYH 699960 2800020 99.6
138043 45RYJ 699960 2900040 12.6
138043 45RZH 799980 2800020 20.4
138043 45RZJ 799980 2900040 1.5
138043 46QBM 199980 2700000 0.6
138043 46RBN 199980 2800020 14.4
138043 46RBP 199980 2900040 1.0
138044 45QWE 499980 2500020 6.0
138044 45QWF 499980 2600040 20.7
138044 45QWG 499980 2700000 3.6
138044 45QXE 600000 2500020 27.8
138044 45QXF 600000 2600040 100.0
138044 45QXG 600000 2700000 55.4
138044 45QYE 699960 2500020 23.7
138044 45QYF 699960 2600040 75.2
138044 45QYG 699960 2700000 40.0
138045 45QWD 499980 2400000 42.8
138045 45QWE 499980 2500020 39.1
138045 45QWF 499980 2600040 2.1
138045 45QXD 600000 2400000 86.7
138045 45QXE 600000 2500020 89.9
138045 45QXF 600000 2600040 1.3
138045 45QYD 699960 2400000 35.5
138045 45QYE 699960 2500020 42.9
138046 45QVB 399960 2200020 0.2
138046 45QWC 499980 2300040 78.0
138046 45QWD 499980 2400000 26.8
138046 45QXD 600000 2400000 30.8
138046 45QYD 699960 2400000 6.5
138047 45QVB 399960 2200020 6.7
138093 42FWM 499980 4700020 9.5
138094 42FWL 499980 4600000 59.7
138094 42FWM 499980 4700020 47.1
138094 42FXL 600000 4600000 97.5
138095 42FVK 399960 4500040 12.5
138095 42FWK 499980 4500040 97.9
138095 42FWL 499980 4600000 31.3
138095 42FXL 600000 4600000 16.5
139006 51XVC 399960 8300040 0.3
139006 51XWC 499980 8300040 0.4
139007 50XMH 399960 8300040 37.9
139007 50XMJ 399960 8400000 26.7
139007 50XNG 499980 8200020 12.3
139007 51XVB 399960 8200020 6.7
139007 51XVC 399960 8300040 65.6
139007 51XWC 499980 8300040 0.9
139008 49XEA 499980 8100000 2.2
139008 49XEB 499980 8200020 44.7
139008 49XEC 499980 8300040 11.3
139008 49XFA 600000 8100000 33.6
139008 50XMF 399960 8100000 38.5
139008 50XMG 399960 8200020 100.0
139008 50XMH 399960 8300040 57.6
139008 50XNF 499980 8100000 22.4
139008 50XNG 499980 8200020 75.7
139008 51XVB 399960 8200020 3.5
139009 48WXE 600000 8000040 7.1
139009 48XXF 600000 8100000 10.5
139009 49WDV 399960 8000040 12.1
139009 49WEV 499980 8000040 63.6
139009 49WFU 600000 7900020 0.9
139009 49WFV 600000 8000040 61.5
139009 49XDA 399960 8100000 9.9
139009 49XEA 499980 8100000 92.5
139009 49XEB 499980 8200020 20.3
139009 49XFA 600000 8100000 82.7
139009 50WMD 399960 7900020 1.6
139009 50WME 399960 8000040 57.2
139009 50XMF 399960 8100000 78.5
139009 50XMG 399960 8200020 3.4
139009 50XNF 499980 8100000 4.7
139010 48WXC 600000 7800000 0.4
139010 48WXD 600000 7900020 59.8
139010 48WXE 600000 8000040 42.0
139010 48XXF 600000 8100000 1.0
139010 49WDT 399960 7800000 6.9
139010 49WDU 399960 7900020 81.7
139010 49WDV 399960 8000040 46.7
139010 49WET 499980 7800000 30.1
139010 49WEU 499980 7900020 98.3
139010 49WEV 499980 8000040 55.5
139010 49WFU 600000 7900020 20.6
139010 49WFV 600000 8000040 11.8
139010 50WMD 399960 7900020 8.5
139010 50WME 399960 8000040 6.7
139011 48WWB 499980 7700040 12.9
139011 48WWC 499980 7800000 21.2
139011 48WWD 499980 7900020 0.4
139011 48WXB 600000 7700040 53.8
139011 48WXC 600000 7800000 99.4
139011 48WXD 600000 7900020 33.0
139011 49WDS 399960 7700040 72.9
139011 49WDT 399960 7800000 99.6
139011 49WDU 399960 7900020 26.4
139011 49WES 499980 7700040 21.0
139011 49WET 499980 7800000 49.2
139011 49WEU 499980 7900020 0.5
139012 48WVA 399960 7600020 0.9
139012 48WWA 499980 7600020 76.3
139012 48WWB 499980 7700040 51.4
